===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_1,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
374,,374,2020-01-16 13:00:00,8720.0,8727.0,8660.0,8695.29,2052.6,,OutperformSMACross_1,374,737440.5416666666,Broker,374,11702.801732215923,11702.801732215923,BuySell,374,,,Trades - Net Profit/Loss,374,,
375,,375,2020-01-16 14:00:00,8695.29,8702.52,8640.35,8686.18,1769.38,,OutperformSMACross_1,375,737440.5833333334,Broker,375,11702.801732215923,11702.801732215923,BuySell,375,,,Trades - Net Profit/Loss,375,,
376,,376,2020-01-16 15:00:00,8686.18,8725.0,8668.33,8710.02,1401.5,,OutperformSMACross_1,376,737440.625,Broker,376,11702.801732215923,11702.801732215923,BuySell,376,,,Trades - Net Profit/Loss,376,,
377,,377,2020-01-16 16:00:00,8710.02,8720.82,8626.0,8660.19,2316.14,,OutperformSMACross_1,377,737440.6666666666,Broker,377,11702.801732215923,11702.801732215923,BuySell,377,,,Trades - Net Profit/Loss,377,,
378,,378,2020-01-16 17:00:00,8660.19,8719.11,8651.14,8678.13,1622.15,,OutperformSMACross_1,378,737440.7083333334,Broker,378,11702.801732215923,11702.801732215923,BuySell,378,,,Trades - Net Profit/Loss,378,,
379,,379,2020-01-16 18:00:00,8678.13,8704.0,8657.37,8684.19,1370.78,,OutperformSMACross_1,379,737440.75,Broker,379,11702.801732215923,11702.801732215923,BuySell,379,,,Trades - Net Profit/Loss,379,,
380,,380,2020-01-16 19:00:00,8684.19,8718.0,8675.0,8705.0,1122.13,,OutperformSMACross_1,380,737440.7916666666,Broker,380,11702.801732215923,11702.801732215923,BuySell,380,,,Trades - Net Profit/Loss,380,,
381,,381,2020-01-16 20:00:00,8705.0,8750.0,8690.0,8744.0,1433.26,,OutperformSMACross_1,381,737440.8333333334,Broker,381,11702.801732215923,11702.801732215923,BuySell,381,,,Trades - Net Profit/Loss,381,,
382,,382,2020-01-16 21:00:00,8744.0,8757.0,8672.0,8691.15,1973.81,,OutperformSMACross_1,382,737440.875,Broker,382,11702.801732215923,11702.801732215923,BuySell,382,,,Trades - Net Profit/Loss,382,,
383,,383,2020-01-16 22:00:00,8691.15,8743.21,8690.15,8720.38,1684.7,,OutperformSMACross_1,383,737440.9166666666,Broker,383,11702.801732215923,11702.801732215923,BuySell,383,,,Trades - Net Profit/Loss,383,,
384,,384,2020-01-16 23:00:00,8720.38,8748.0,8712.39,8720.01,793.74,,OutperformSMACross_1,384,737440.9583333334,Broker,384,11702.801732215923,11702.801732215923,BuySell,384,,,Trades - Net Profit/Loss,384,,
385,,385,2020-01-17 00:00:00,8720.01,8743.99,8672.44,8690.31,1867.22,,OutperformSMACross_1,385,737441.0,Broker,385,11702.801732215923,11702.801732215923,BuySell,385,,,Trades - Net Profit/Loss,385,,
386,,386,2020-01-17 01:00:00,8690.31,8738.8,8677.01,8738.51,1081.75,,OutperformSMACross_1,386,737441.0416666666,Broker,386,11702.801732215923,11702.801732215923,BuySell,386,,,Trades - Net Profit/Loss,386,,
387,,387,2020-01-17 02:00:00,8738.51,8780.0,8718.16,8757.06,1911.79,,OutperformSMACross_1,387,737441.0833333334,Broker,387,11702.801732215923,11702.801732215923,BuySell,387,,,Trades - Net Profit/Loss,387,,
388,,388,2020-01-17 03:00:00,8757.06,8840.4,8751.05,8786.43,2818.19,,OutperformSMACross_1,388,737441.125,Broker,388,11702.801732215923,11702.801732215923,BuySell,388,,,Trades - Net Profit/Loss,388,,
389,,389,2020-01-17 04:00:00,8786.43,8815.86,8760.0,8815.29,1958.95,,OutperformSMACross_1,389,737441.1666666666,Broker,389,11702.801732215923,11702.801732215923,BuySell,389,,,Trades - Net Profit/Loss,389,,
390,,390,2020-01-17 05:00:00,8815.29,8896.89,8791.06,8891.25,4296.76,,OutperformSMACross_1,390,737441.2083333334,Broker,390,105.44224360726618,11791.048791156938,BuySell,390,8659.194099999999,,Trades - Net Profit/Loss,390,,
391,,391,2020-01-17 06:00:00,8891.25,8997.0,8835.75,8862.7,7184.14,,OutperformSMACross_1,391,737441.25,Broker,391,105.44224360726618,11753.526050604987,BuySell,391,,,Trades - Net Profit/Loss,391,,
392,,392,2020-01-17 07:00:00,8862.7,8950.36,8843.01,8933.95,2513.28,,OutperformSMACross_1,392,737441.2916666666,Broker,392,105.44224360726618,11847.16861678105,BuySell,392,,,Trades - Net Profit/Loss,392,,
393,,393,2020-01-17 08:00:00,8933.95,8999.0,8899.26,8928.85,4295.43,,OutperformSMACross_1,393,737441.3333333334,Broker,393,105.44224360726618,11840.465780465289,BuySell,393,,,Trades - Net Profit/Loss,393,,
394,,394,2020-01-17 09:00:00,8928.85,8986.27,8924.3,8969.0,2312.1,,OutperformSMACross_1,394,737441.375,Broker,394,105.44224360726618,11893.234187931519,BuySell,394,,,Trades - Net Profit/Loss,394,,
395,,395,2020-01-17 10:00:00,8969.0,9041.65,8880.5,8937.0,5528.2,,OutperformSMACross_1,395,737441.4166666666,Broker,395,105.44224360726618,11851.1771757542,BuySell,395,,,Trades - Net Profit/Loss,395,,
396,,396,2020-01-17 11:00:00,8937.0,8962.28,8890.97,8903.45,2292.11,,OutperformSMACross_1,396,737441.4583333334,Broker,396,105.44224360726618,11807.083027049543,BuySell,396,,,Trades - Net Profit/Loss,396,,
397,,397,2020-01-17 12:00:00,8903.45,8919.41,8765.0,8811.54,4383.81,,OutperformSMACross_1,397,737441.5,Broker,397,105.44224360726618,11686.287402386499,BuySell,397,,,Trades - Net Profit/Loss,397,,
398,,398,2020-01-17 13:00:00,8811.54,8865.07,8800.0,8850.99,1876.17,,OutperformSMACross_1,398,737441.5416666666,Broker,398,105.44224360726618,11738.135812711349,BuySell,398,,,Trades - Net Profit/Loss,398,,
399,,399,2020-01-17 14:00:00,8850.99,8852.92,8769.42,8778.69,2337.04,,OutperformSMACross_1,399,737441.5833333334,Broker,399,105.44224360726618,11643.113250823219,BuySell,399,,,Trades - Net Profit/Loss,399,,
400,,400,2020-01-17 15:00:00,8778.69,8867.29,8774.0,8850.83,1827.74,,OutperformSMACross_1,400,737441.625,Broker,400,105.44224360726618,11737.925527650463,BuySell,400,,,Trades - Net Profit/Loss,400,,
401,,401,2020-01-17 16:00:00,8850.83,8923.88,8837.97,8875.96,2968.9,,OutperformSMACross_1,401,737441.6666666666,Broker,401,105.44224360726618,11770.953425025962,BuySell,401,,,Trades - Net Profit/Loss,401,,
402,,402,2020-01-17 17:00:00,8875.96,8919.42,8855.81,8890.97,1923.84,,OutperformSMACross_1,402,737441.7083333334,Broker,402,105.44224360726618,11790.680792300385,BuySell,402,,,Trades - Net Profit/Loss,402,,
403,,403,2020-01-17 18:00:00,8890.97,8954.49,8882.59,8920.12,2084.81,,OutperformSMACross_1,403,737441.75,Broker,403,105.44224360726618,11828.992101830665,BuySell,403,,,Trades - Net Profit/Loss,403,,
404,,404,2020-01-17 19:00:00,8920.12,8955.55,8813.0,8879.71,2909.97,,OutperformSMACross_1,404,737441.7916666666,Broker,404,105.44224360726618,11775.881981140492,BuySell,404,,,Trades - Net Profit/Loss,404,,
405,,405,2020-01-17 20:00:00,8879.71,8934.77,8861.66,8879.64,1786.33,,OutperformSMACross_1,405,737441.8333333334,Broker,405,105.44224360726618,11775.789981426355,BuySell,405,,,Trades - Net Profit/Loss,405,,
406,,406,2020-01-17 21:00:00,8879.64,8934.89,8874.82,8922.34,867.47,,OutperformSMACross_1,406,737441.875,Broker,406,105.44224360726618,11831.909807050466,BuySell,406,,,Trades - Net Profit/Loss,406,,
407,,407,2020-01-17 22:00:00,8922.34,8959.0,8901.0,8939.59,1650.55,,OutperformSMACross_1,407,737441.9166666666,Broker,407,105.44224360726618,11854.581165177302,BuySell,407,,,Trades - Net Profit/Loss,407,,
408,,408,2020-01-17 23:00:00,8939.59,8961.6,8905.49,8913.28,1711.93,,OutperformSMACross_1,408,737441.9583333334,Broker,408,105.44224360726618,11820.002415477762,BuySell,408,,,Trades - Net Profit/Loss,408,,
409,,409,2020-01-18 00:00:00,8913.28,8987.9,8855.55,8978.96,2300.02,,OutperformSMACross_1,409,737442.0,Broker,409,105.44224360726618,11906.324432971709,BuySell,409,,,Trades - Net Profit/Loss,409,,
410,,410,2020-01-18 01:00:00,8978.96,8988.88,8900.0,8941.33,1906.2,,OutperformSMACross_1,410,737442.0416666666,Broker,410,105.44224360726618,11856.868015214442,BuySell,410,,,Trades - Net Profit/Loss,410,,
411,,411,2020-01-18 02:00:00,8941.33,8947.63,8897.4,8921.21,1031.55,,OutperformSMACross_1,411,737442.0833333334,Broker,411,105.44224360726618,11830.424668807953,BuySell,411,,,Trades - Net Profit/Loss,411,,
412,,412,2020-01-18 03:00:00,8921.21,8948.57,8899.0,8925.99,997.82,,OutperformSMACross_1,412,737442.125,Broker,412,105.44224360726618,11836.706935001941,BuySell,412,,,Trades - Net Profit/Loss,412,,
413,,413,2020-01-18 04:00:00,8925.99,8926.95,8826.0,8843.82,2637.02,,OutperformSMACross_1,413,737442.1666666666,Broker,413,105.44224360726618,11728.712413420368,BuySell,413,,,Trades - Net Profit/Loss,413,,
414,,414,2020-01-18 05:00:00,8843.82,8872.3,8815.0,8845.19,2176.01,,OutperformSMACross_1,414,737442.2083333334,Broker,414,105.44224360726618,11730.51297925421,BuySell,414,,,Trades - Net Profit/Loss,414,,
415,,415,2020-01-18 06:00:00,8845.19,8876.48,8806.38,8864.72,1200.25,,OutperformSMACross_1,415,737442.25,Broker,415,105.44224360726618,11756.180899498679,BuySell,415,,,Trades - Net Profit/Loss,415,,
416,,416,2020-01-18 07:00:00,8864.72,8879.97,8838.0,8843.63,794.35,,OutperformSMACross_1,416,737442.2916666666,Broker,416,105.44224360726618,11728.462699910564,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,,417,2020-01-18 08:00:00,8843.63,8870.0,8818.0,8856.43,938.31,,OutperformSMACross_1,417,737442.3333333334,Broker,417,105.44224360726618,11745.285504781494,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,,418,2020-01-18 09:00:00,8856.43,8900.91,8850.0,8876.68,1422.87,,OutperformSMACross_1,418,737442.375,Broker,418,105.44224360726618,11771.899707799954,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,,419,2020-01-18 10:00:00,8876.68,8919.0,8871.24,8887.09,1244.6,,OutperformSMACross_1,419,737442.4166666666,Broker,419,105.44224360726618,11785.581379573887,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,,420,2020-01-18 11:00:00,8887.09,8890.0,8857.0,8879.79,1130.21,,OutperformSMACross_1,420,737442.4583333334,Broker,420,105.44224360726618,11775.987123670937,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,,421,2020-01-18 12:00:00,8879.79,8922.27,8876.76,8909.18,1693.2,,OutperformSMACross_1,421,737442.5,Broker,421,105.44224360726618,11814.613860792542,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,,422,2020-01-18 13:00:00,8909.18,8949.0,8892.77,8919.97,2264.52,,OutperformSMACross_1,422,737442.5416666666,Broker,422,105.44224360726618,11828.794959586081,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,,423,2020-01-18 14:00:00,8919.97,8963.99,8910.0,8922.59,1907.57,,OutperformSMACross_1,423,737442.5833333334,Broker,423,105.44224360726618,11832.238377458101,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,,424,2020-01-18 15:00:00,8922.59,8950.0,8869.98,8903.26,2486.26,,OutperformSMACross_1,424,737442.625,Broker,424,105.44224360726618,11806.833313539739,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,,425,2020-01-18 16:00:00,8903.26,8935.17,8848.8,8883.26,2303.85,,OutperformSMACross_1,425,737442.6666666666,Broker,425,105.44224360726618,11780.547680928914,BuySell,425,,,Trades - Net Profit/Loss,425,,
426,,426,2020-01-18 17:00:00,8883.26,8914.44,8872.15,8904.96,1106.36,,OutperformSMACross_1,426,737442.7083333334,Broker,426,105.44224360726618,11809.067592311658,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,,427,2020-01-18 18:00:00,8904.96,8909.96,8875.85,8886.79,966.25,,OutperformSMACross_1,427,737442.75,Broker,427,105.44224360726618,11785.187095084726,BuySell,427,,,Trades - Net Profit/Loss,427,,
428,,428,2020-01-18 19:00:00,8886.79,8916.98,8875.0,8907.93,834.59,,OutperformSMACross_1,428,737442.7916666666,Broker,428,105.44224360726618,11812.971008754366,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,,429,2020-01-18 20:00:00,8907.93,8920.0,8889.0,8907.58,857.9,,OutperformSMACross_1,429,737442.8333333334,Broker,429,105.44224360726618,11812.511010183676,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,,430,2020-01-18 21:00:00,8907.58,8929.31,8899.0,8920.27,689.5,,OutperformSMACross_1,430,737442.875,Broker,430,105.44224360726618,11829.189244075245,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,,431,2020-01-18 22:00:00,8920.27,8955.0,8918.01,8954.26,1108.74,,OutperformSMACross_1,431,737442.9166666666,Broker,431,105.44224360726618,11873.861676697341,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,,432,2020-01-18 23:00:00,8954.26,8960.0,8912.27,8915.96,1355.78,,OutperformSMACross_1,432,737442.9583333334,Broker,432,105.44224360726618,11823.524690247612,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,,433,2020-01-19 00:00:00,8915.96,8979.59,8888.02,8972.78,2049.36,,OutperformSMACross_1,433,737443.0,Broker,433,105.44224360726618,11898.202172494966,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,,434,2020-01-19 01:00:00,8972.78,9174.78,8972.78,9146.02,7186.63,,OutperformSMACross_1,434,737443.0416666666,Broker,434,105.44224360726618,12125.888322169927,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,,435,2020-01-19 02:00:00,9146.02,9180.22,9123.63,9156.54,2559.96,,OutperformSMACross_1,435,737443.0833333334,Broker,435,105.44224360726618,12139.71456492322,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,,436,2020-01-19 03:00:00,9156.54,9198.98,9143.01,9157.61,1835.87,,OutperformSMACross_1,436,737443.125,Broker,436,105.44224360726618,12141.1208462679,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,,437,2020-01-19 04:00:00,9157.61,9165.0,9122.77,9149.0,1312.58,,OutperformSMACross_1,437,737443.1666666666,Broker,437,105.44224360726618,12129.80488142894,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,,438,2020-01-19 05:00:00,9149.0,9156.79,9112.0,9131.14,1286.55,,OutperformSMACross_1,438,737443.2083333334,Broker,438,105.44224360726618,12106.331811507473,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,,439,2020-01-19 06:00:00,9131.14,9147.56,9050.0,9073.12,2056.97,,OutperformSMACross_1,439,737443.25,Broker,439,105.44224360726618,12030.077191303473,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,,440,2020-01-19 07:00:00,9073.12,9091.59,9041.0,9084.36,1868.03,,OutperformSMACross_1,440,737443.2916666666,Broker,440,105.44224360726618,12044.849716830757,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,,441,2020-01-19 08:00:00,9084.36,9115.24,9070.54,9103.17,1348.07,,OutperformSMACross_1,441,737443.3333333334,Broker,441,105.44224360726618,12069.571354301235,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,,442,2020-01-19 09:00:00,9103.17,9127.36,9052.0,9061.03,1295.17,,OutperformSMACross_1,442,737443.375,Broker,442,105.44224360726618,12014.18752639023,BuySell,442,,,Trades - Net Profit/Loss,442,,
443,,443,2020-01-19 10:00:00,9061.03,9079.44,9031.52,9038.69,1308.06,,OutperformSMACross_1,443,737443.4166666666,Broker,443,105.44224360726618,11984.826474763937,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,,444,2020-01-19 11:00:00,9038.69,9038.91,8524.2,8681.44,13982.15,,OutperformSMACross_1,444,737443.4583333334,Broker,444,105.44224360726618,11515.299362253085,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,,445,2020-01-19 12:00:00,8681.44,8684.76,8562.0,8628.02,3905.79,,OutperformSMACross_1,445,737443.5,Broker,445,105.44224360726618,11445.090437549572,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,,446,2020-01-19 13:00:00,8628.02,8642.0,8559.02,8629.0,2321.42,,OutperformSMACross_1,446,737443.5416666666,Broker,446,105.44224360726618,11446.378433547503,BuySell,446,,,Trades - Net Profit/Loss,446,,
447,,447,2020-01-19 14:00:00,8629.0,8657.61,8610.0,8617.1,1820.11,,OutperformSMACross_1,447,737443.5833333334,Broker,447,105.44224360726618,11430.738482144063,BuySell,447,,,Trades - Net Profit/Loss,447,,
448,,448,2020-01-19 15:00:00,8617.1,8648.0,8593.18,8631.95,1529.38,,OutperformSMACross_1,448,737443.625,Broker,448,11419.413185905525,11419.413185905525,BuySell,448,,8777.72,Trades - Net Profit/Loss,448,,-283.38854631039675
449,,449,2020-01-19 16:00:00,8631.95,8676.05,8610.0,8644.84,1660.16,,OutperformSMACross_1,449,737443.6666666666,Broker,449,11419.413185905525,11419.413185905525,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,,450,2020-01-19 17:00:00,8644.84,8666.6,8618.88,8658.74,1152.81,,OutperformSMACross_1,450,737443.7083333334,Broker,450,11419.413185905525,11419.413185905525,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,,451,2020-01-19 18:00:00,8658.74,8661.68,8626.36,8650.82,866.91,,OutperformSMACross_1,451,737443.75,Broker,451,11419.413185905525,11419.413185905525,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,,452,2020-01-19 19:00:00,8650.82,8656.03,8626.0,8645.57,729.47,,OutperformSMACross_1,452,737443.7916666666,Broker,452,11419.413185905525,11419.413185905525,BuySell,452,,,Trades - Net Profit/Loss,452,,
453,,453,2020-01-19 20:00:00,8645.57,8657.96,8632.82,8647.63,938.73,,OutperformSMACross_1,453,737443.8333333334,Broker,453,11419.413185905525,11419.413185905525,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,,454,2020-01-19 21:00:00,8647.63,8758.84,8641.99,8722.13,2994.52,,OutperformSMACross_1,454,737443.875,Broker,454,11419.413185905525,11419.413185905525,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,,455,2020-01-19 22:00:00,8722.13,8752.0,8466.0,8643.47,5399.87,,OutperformSMACross_1,455,737443.9166666666,Broker,455,11419.413185905525,11419.413185905525,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,,456,2020-01-19 23:00:00,8643.47,8723.45,8620.0,8701.7,1641.25,,OutperformSMACross_1,456,737443.9583333334,Broker,456,11419.413185905525,11419.413185905525,BuySell,456,,,Trades - Net Profit/Loss,456,,
457,,457,2020-01-20 00:00:00,8701.7,8735.84,8640.49,8665.21,2337.28,,OutperformSMACross_1,457,737444.0,Broker,457,11419.413185905525,11419.413185905525,BuySell,457,,,Trades - Net Profit/Loss,457,,
458,,458,2020-01-20 01:00:00,8665.21,8696.19,8635.97,8650.49,1027.51,,OutperformSMACross_1,458,737444.0416666666,Broker,458,11419.413185905525,11419.413185905525,BuySell,458,,,Trades - Net Profit/Loss,458,,
459,,459,2020-01-20 02:00:00,8650.49,8674.81,8627.94,8658.23,1145.49,,OutperformSMACross_1,459,737444.0833333334,Broker,459,11419.413185905525,11419.413185905525,BuySell,459,,,Trades - Net Profit/Loss,459,,
460,,460,2020-01-20 03:00:00,8658.23,8670.0,8638.23,8667.56,712.57,,OutperformSMACross_1,460,737444.125,Broker,460,11419.413185905525,11419.413185905525,BuySell,460,,,Trades - Net Profit/Loss,460,,
461,,461,2020-01-20 04:00:00,8667.56,8689.93,8632.76,8641.42,1027.32,,OutperformSMACross_1,461,737444.1666666666,Broker,461,11419.413185905525,11419.413185905525,BuySell,461,,,Trades - Net Profit/Loss,461,,
462,,462,2020-01-20 05:00:00,8641.42,8685.0,8640.46,8674.21,849.44,,OutperformSMACross_1,462,737444.2083333334,Broker,462,11419.413185905525,11419.413185905525,BuySell,462,,,Trades - Net Profit/Loss,462,,
463,,463,2020-01-20 06:00:00,8674.21,8686.0,8662.06,8684.07,749.35,,OutperformSMACross_1,463,737444.25,Broker,463,11419.413185905525,11419.413185905525,BuySell,463,,,Trades - Net Profit/Loss,463,,
464,,464,2020-01-20 07:00:00,8684.07,8694.0,8650.0,8665.14,1410.55,,OutperformSMACross_1,464,737444.2916666666,Broker,464,11419.413185905525,11419.413185905525,BuySell,464,,,Trades - Net Profit/Loss,464,,
465,,465,2020-01-20 08:00:00,8665.14,8682.92,8595.0,8640.8,1848.54,,OutperformSMACross_1,465,737444.3333333334,Broker,465,11419.413185905525,11419.413185905525,BuySell,465,,,Trades - Net Profit/Loss,465,,
466,,466,2020-01-20 09:00:00,8640.8,8673.0,8640.8,8660.9,1150.43,,OutperformSMACross_1,466,737444.375,Broker,466,11419.413185905525,11419.413185905525,BuySell,466,,,Trades - Net Profit/Loss,466,,
467,,467,2020-01-20 10:00:00,8660.9,8670.79,8634.43,8653.65,1439.69,,OutperformSMACross_1,467,737444.4166666666,Broker,467,11419.413185905525,11419.413185905525,BuySell,467,,,Trades - Net Profit/Loss,467,,
468,,468,2020-01-20 11:00:00,8653.65,8663.17,8603.97,8615.25,1692.12,,OutperformSMACross_1,468,737444.4583333334,Broker,468,11419.413185905525,11419.413185905525,BuySell,468,,,Trades - Net Profit/Loss,468,,
469,,469,2020-01-20 12:00:00,8615.25,8640.0,8545.0,8583.09,2863.64,,OutperformSMACross_1,469,737444.5,Broker,469,11419.413185905525,11419.413185905525,BuySell,469,,,Trades - Net Profit/Loss,469,,
470,,470,2020-01-20 13:00:00,8583.09,8643.98,8521.28,8606.61,3229.57,,OutperformSMACross_1,470,737444.5416666666,Broker,470,11419.413185905525,11419.413185905525,BuySell,470,,,Trades - Net Profit/Loss,470,,
471,,471,2020-01-20 14:00:00,8606.61,8670.0,8588.13,8660.56,2540.53,,OutperformSMACross_1,471,737444.5833333334,Broker,471,11419.413185905525,11419.413185905525,BuySell,471,,,Trades - Net Profit/Loss,471,,
472,,472,2020-01-20 15:00:00,8660.56,8678.55,8638.3,8675.38,1567.21,,OutperformSMACross_1,472,737444.625,Broker,472,11419.413185905525,11419.413185905525,BuySell,472,,,Trades - Net Profit/Loss,472,,
473,,473,2020-01-20 16:00:00,8675.38,8709.31,8652.39,8668.51,1989.3,,OutperformSMACross_1,473,737444.6666666666,Broker,473,11419.413185905525,11419.413185905525,BuySell,473,,,Trades - Net Profit/Loss,473,,
474,,474,2020-01-20 17:00:00,8668.51,8677.93,8641.71,8641.8,902.45,,OutperformSMACross_1,474,737444.7083333334,Broker,474,11419.413185905525,11419.413185905525,BuySell,474,,,Trades - Net Profit/Loss,474,,
475,,475,2020-01-20 18:00:00,8641.8,8686.04,8640.15,8664.84,1018.94,,OutperformSMACross_1,475,737444.75,Broker,475,11419.413185905525,11419.413185905525,BuySell,475,,,Trades - Net Profit/Loss,475,,
476,,476,2020-01-20 19:00:00,8664.84,8682.15,8660.0,8673.67,781.58,,OutperformSMACross_1,476,737444.7916666666,Broker,476,11419.413185905525,11419.413185905525,BuySell,476,,,Trades - Net Profit/Loss,476,,
477,,477,2020-01-20 20:00:00,8673.67,8678.6,8660.0,8676.07,583.25,,OutperformSMACross_1,477,737444.8333333334,Broker,477,11419.413185905525,11419.413185905525,BuySell,477,,,Trades - Net Profit/Loss,477,,
478,,478,2020-01-20 21:00:00,8676.07,8694.0,8664.16,8692.76,706.97,,OutperformSMACross_1,478,737444.875,Broker,478,11419.413185905525,11419.413185905525,BuySell,478,,,Trades - Net Profit/Loss,478,,
479,,479,2020-01-20 22:00:00,8692.76,8746.99,8645.0,8654.85,2217.67,,OutperformSMACross_1,479,737444.9166666666,Broker,479,11419.413185905525,11419.413185905525,BuySell,479,,,Trades - Net Profit/Loss,479,,
480,,480,2020-01-20 23:00:00,8654.85,8683.24,8616.0,8642.35,2016.49,,OutperformSMACross_1,480,737444.9583333334,Broker,480,11419.413185905525,11419.413185905525,BuySell,480,,,Trades - Net Profit/Loss,480,,
481,,481,2020-01-21 00:00:00,8642.35,8664.86,8618.0,8644.52,1323.66,,OutperformSMACross_1,481,737445.0,Broker,481,11419.413185905525,11419.413185905525,BuySell,481,,,Trades - Net Profit/Loss,481,,
482,,482,2020-01-21 01:00:00,8644.52,8666.3,8636.81,8656.19,588.97,,OutperformSMACross_1,482,737445.0416666666,Broker,482,11419.413185905525,11419.413185905525,BuySell,482,,,Trades - Net Profit/Loss,482,,
483,,483,2020-01-21 02:00:00,8656.19,8678.0,8648.0,8665.66,688.22,,OutperformSMACross_1,483,737445.0833333334,Broker,483,11419.413185905525,11419.413185905525,BuySell,483,,,Trades - Net Profit/Loss,483,,
484,,484,2020-01-21 03:00:00,8665.66,8683.0,8658.14,8674.1,661.1,,OutperformSMACross_1,484,737445.125,Broker,484,11419.413185905525,11419.413185905525,BuySell,484,,,Trades - Net Profit/Loss,484,,
485,,485,2020-01-21 04:00:00,8674.1,8699.84,8669.72,8670.83,793.1,,OutperformSMACross_1,485,737445.1666666666,Broker,485,11419.413185905525,11419.413185905525,BuySell,485,,,Trades - Net Profit/Loss,485,,
486,,486,2020-01-21 05:00:00,8670.83,8680.56,8643.58,8660.09,769.48,,OutperformSMACross_1,486,737445.2083333334,Broker,486,11419.413185905525,11419.413185905525,BuySell,486,,,Trades - Net Profit/Loss,486,,
487,,487,2020-01-21 06:00:00,8660.09,8669.48,8632.05,8649.34,933.27,,OutperformSMACross_1,487,737445.25,Broker,487,11419.413185905525,11419.413185905525,BuySell,487,,,Trades - Net Profit/Loss,487,,
488,,488,2020-01-21 07:00:00,8649.34,8657.51,8623.64,8634.7,1003.53,,OutperformSMACross_1,488,737445.2916666666,Broker,488,11419.413185905525,11419.413185905525,BuySell,488,,,Trades - Net Profit/Loss,488,,
489,,489,2020-01-21 08:00:00,8634.7,8670.0,8613.8,8658.59,1395.13,,OutperformSMACross_1,489,737445.3333333334,Broker,489,11419.413185905525,11419.413185905525,BuySell,489,,,Trades - Net Profit/Loss,489,,
490,,490,2020-01-21 09:00:00,8658.59,8666.78,8625.76,8630.21,1027.26,,OutperformSMACross_1,490,737445.375,Broker,490,11419.413185905525,11419.413185905525,BuySell,490,,,Trades - Net Profit/Loss,490,,
491,,491,2020-01-21 10:00:00,8630.21,8670.0,8602.8,8659.23,1629.86,,OutperformSMACross_1,491,737445.4166666666,Broker,491,11419.413185905525,11419.413185905525,BuySell,491,,,Trades - Net Profit/Loss,491,,
492,,492,2020-01-21 11:00:00,8659.23,8677.12,8641.18,8656.76,1257.23,,OutperformSMACross_1,492,737445.4583333334,Broker,492,11419.413185905525,11419.413185905525,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,,493,2020-01-21 12:00:00,8656.76,8666.66,8634.62,8661.04,930.76,,OutperformSMACross_1,493,737445.5,Broker,493,11419.413185905525,11419.413185905525,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,,494,2020-01-21 13:00:00,8661.04,8668.01,8644.41,8662.35,837.83,,OutperformSMACross_1,494,737445.5416666666,Broker,494,102.88891280500967,11409.81790433714,BuySell,494,8514.743849999999,,Trades - Net Profit/Loss,494,,
495,,495,2020-01-21 14:00:00,8662.35,8663.42,8648.93,8654.86,1052.0,,OutperformSMACross_1,495,737445.5833333334,Broker,495,11398.510975345605,11398.510975345605,BuySell,495,,8793.371299999999,Trades - Net Profit/Loss,495,,-20.902210559919244
