===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_3,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
518,,518,2020-01-22 13:00:00,8664.5,8669.7,8636.31,8645.0,1099.17,,OutperformSMACross_3,518,737446.5416666666,Broker,518,105.822989922303,11621.393605856569,BuySell,518,,,Trades - Net Profit/Loss,518,,
519,,519,2020-01-22 14:00:00,8645.0,8675.0,8636.97,8654.24,1353.26,,OutperformSMACross_3,519,737446.5833333334,Broker,519,105.822989922303,11633.701746110037,BuySell,519,,,Trades - Net Profit/Loss,519,,
520,,520,2020-01-22 15:00:00,8654.24,8669.42,8648.3,8655.37,745.27,,OutperformSMACross_3,520,737446.625,Broker,520,105.822989922303,11635.206962396447,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,,521,2020-01-22 16:00:00,8655.37,8710.45,8590.0,8686.43,2745.35,,OutperformSMACross_3,521,737446.6666666666,Broker,521,105.822989922303,11676.58042952553,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,,522,2020-01-22 17:00:00,8686.43,8701.07,8661.47,8692.7,1237.07,,OutperformSMACross_3,522,737446.7083333334,Broker,522,105.822989922303,11684.932381840383,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,,523,2020-01-22 18:00:00,8692.7,8694.25,8636.72,8669.56,955.98,,OutperformSMACross_3,523,737446.75,Broker,523,105.822989922303,11654.108749214272,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,,524,2020-01-22 19:00:00,8669.56,8674.38,8640.0,8670.39,737.28,,OutperformSMACross_3,524,737446.7916666666,Broker,524,105.822989922303,11655.214350557386,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,,525,2020-01-22 20:00:00,8670.39,8674.26,8650.01,8666.32,471.4,,OutperformSMACross_3,525,737446.8333333334,Broker,525,105.822989922303,11649.792907826693,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,,526,2020-01-22 21:00:00,8666.32,8673.63,8653.45,8661.0,444.19,,OutperformSMACross_3,526,737446.875,Broker,526,105.822989922303,11642.706402832271,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,,527,2020-01-22 22:00:00,8661.0,8676.34,8645.8,8657.32,412.51,,OutperformSMACross_3,527,737446.9166666666,Broker,527,105.822989922303,11637.80445952786,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,,528,2020-01-22 23:00:00,8657.32,8686.22,8650.35,8682.36,725.78,,OutperformSMACross_3,528,737446.9583333334,Broker,528,105.822989922303,11671.158986794835,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,,529,2020-01-23 00:00:00,8682.36,8691.81,8640.0,8662.58,830.92,,OutperformSMACross_3,529,737447.0,Broker,529,105.822989922303,11644.811041533623,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,,530,2020-01-23 01:00:00,8662.58,8666.47,8593.48,8599.96,1457.18,,OutperformSMACross_3,530,737447.0416666666,Broker,530,105.822989922303,11561.398082369966,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,,531,2020-01-23 02:00:00,8599.96,8620.0,8568.26,8610.63,1802.98,,OutperformSMACross_3,531,737447.0833333334,Broker,531,105.822989922303,11575.611053853137,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,,532,2020-01-23 03:00:00,8610.63,8615.77,8587.15,8597.23,1121.48,,OutperformSMACross_3,532,737447.125,Broker,532,105.822989922303,11557.761586385986,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,,533,2020-01-23 04:00:00,8597.23,8613.38,8577.88,8590.97,593.19,,OutperformSMACross_3,533,737447.1666666666,Broker,533,105.822989922303,11549.422954569243,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,,534,2020-01-23 05:00:00,8590.97,8591.41,8502.82,8562.88,2887.38,,OutperformSMACross_3,534,737447.2083333334,Broker,534,105.822989922303,11512.005675378776,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,,535,2020-01-23 06:00:00,8562.88,8573.18,8502.0,8535.16,1467.17,,OutperformSMACross_3,535,737447.25,Broker,535,105.822989922303,11475.081254618372,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,,536,2020-01-23 07:00:00,8535.16,8604.5,8507.39,8581.75,1791.2,,OutperformSMACross_3,536,737447.2916666666,Broker,536,105.822989922303,11537.141455311996,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,,537,2020-01-23 08:00:00,8581.75,8624.51,8509.0,8511.0,2545.42,,OutperformSMACross_3,537,737447.3333333334,Broker,537,105.822989922303,11442.89893118506,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,,538,2020-01-23 09:00:00,8511.0,8518.17,8413.38,8440.84,4442.83,,OutperformSMACross_3,538,737447.375,Broker,538,105.822989922303,11349.442316446606,BuySell,538,,,Trades - Net Profit/Loss,538,,
539,,539,2020-01-23 10:00:00,8440.84,8459.45,8400.0,8445.0,2490.65,,OutperformSMACross_3,539,737447.4166666666,Broker,539,105.822989922303,11354.983643660287,BuySell,539,,,Trades - Net Profit/Loss,539,,
540,,540,2020-01-23 11:00:00,8445.0,8475.0,8400.25,8423.0,1720.46,,OutperformSMACross_3,540,737447.4583333334,Broker,540,105.822989922303,11325.678547818698,BuySell,540,,,Trades - Net Profit/Loss,540,,
541,,541,2020-01-23 12:00:00,8423.0,8488.0,8381.91,8420.48,2943.92,,OutperformSMACross_3,541,737447.5,Broker,541,105.822989922303,11322.321782295023,BuySell,541,,,Trades - Net Profit/Loss,541,,
542,,542,2020-01-23 13:00:00,8420.48,8421.52,8333.0,8350.0,2628.9,,OutperformSMACross_3,542,737447.5416666666,Broker,542,105.822989922303,11228.438911617055,BuySell,542,,,Trades - Net Profit/Loss,542,,
543,,543,2020-01-23 14:00:00,8350.0,8388.0,8326.0,8363.0,2125.83,,OutperformSMACross_3,543,737447.5833333334,Broker,543,105.822989922303,11245.755559159812,BuySell,543,,,Trades - Net Profit/Loss,543,,
544,,544,2020-01-23 15:00:00,8363.0,8400.0,8344.89,8359.42,1670.45,,OutperformSMACross_3,544,737447.625,Broker,544,105.822989922303,11240.986820836499,BuySell,544,,,Trades - Net Profit/Loss,544,,
545,,545,2020-01-23 16:00:00,8359.42,8371.0,8325.0,8354.71,1831.32,,OutperformSMACross_3,545,737447.6666666666,Broker,545,105.822989922303,11234.712866226775,BuySell,545,,,Trades - Net Profit/Loss,545,,
546,,546,2020-01-23 17:00:00,8354.71,8380.0,8315.0,8325.75,1542.96,,OutperformSMACross_3,546,737447.7083333334,Broker,546,105.822989922303,11196.136703700755,BuySell,546,,,Trades - Net Profit/Loss,546,,
547,,547,2020-01-23 18:00:00,8325.75,8358.49,8306.39,8339.46,1468.3,,OutperformSMACross_3,547,737447.75,Broker,547,105.822989922303,11214.39910660931,BuySell,547,,,Trades - Net Profit/Loss,547,,
548,,548,2020-01-23 19:00:00,8339.46,8380.0,8337.54,8370.98,1085.65,,OutperformSMACross_3,548,737447.7916666666,Broker,548,105.822989922303,11256.385316651444,BuySell,548,,,Trades - Net Profit/Loss,548,,
549,,549,2020-01-23 20:00:00,8370.98,8379.78,8345.79,8372.39,883.65,,OutperformSMACross_3,549,737447.8333333334,Broker,549,105.822989922303,11258.263506884927,BuySell,549,,,Trades - Net Profit/Loss,549,,
550,,550,2020-01-23 21:00:00,8372.39,8432.79,8366.62,8395.27,1704.46,,OutperformSMACross_3,550,737447.875,Broker,550,105.822989922303,11288.740806560183,BuySell,550,,,Trades - Net Profit/Loss,550,,
551,,551,2020-01-23 22:00:00,8395.27,8445.0,8394.0,8402.74,1215.71,,OutperformSMACross_3,551,737447.9166666666,Broker,551,105.822989922303,11298.691218648213,BuySell,551,,,Trades - Net Profit/Loss,551,,
552,,552,2020-01-23 23:00:00,8402.74,8428.05,8354.18,8404.52,1251.81,,OutperformSMACross_3,552,737447.9583333334,Broker,552,105.822989922303,11301.062267311761,BuySell,552,,,Trades - Net Profit/Loss,552,,
553,,553,2020-01-24 00:00:00,8404.52,8419.86,8386.83,8409.0,896.42,,OutperformSMACross_3,553,737448.0,Broker,553,105.822989922303,11307.029850464958,BuySell,553,,,Trades - Net Profit/Loss,553,,
554,,554,2020-01-24 01:00:00,8409.0,8418.87,8358.36,8360.06,783.97,,OutperformSMACross_3,554,737448.0416666666,Broker,554,105.822989922303,11241.839332715526,BuySell,554,,,Trades - Net Profit/Loss,554,,
555,,555,2020-01-24 02:00:00,8360.06,8368.37,8275.5,8300.76,2264.12,,OutperformSMACross_3,555,737448.0833333334,Broker,555,105.822989922303,11162.84877892433,BuySell,555,,,Trades - Net Profit/Loss,555,,
556,,556,2020-01-24 03:00:00,8300.76,8354.8,8284.82,8320.57,1612.14,,OutperformSMACross_3,556,737448.125,Broker,556,105.822989922303,11189.23668567987,BuySell,556,,,Trades - Net Profit/Loss,556,,
557,,557,2020-01-24 04:00:00,8320.57,8347.82,8295.92,8306.74,1013.91,,OutperformSMACross_3,557,737448.1666666666,Broker,557,105.822989922303,11170.814436793999,BuySell,557,,,Trades - Net Profit/Loss,557,,
558,,558,2020-01-24 05:00:00,8306.74,8342.81,8304.86,8321.86,962.49,,OutperformSMACross_3,558,737448.2083333334,Broker,558,105.822989922303,11190.955029936038,BuySell,558,,,Trades - Net Profit/Loss,558,,
559,,559,2020-01-24 06:00:00,8321.86,8350.0,8318.76,8345.66,732.05,,OutperformSMACross_3,559,737448.25,Broker,559,105.822989922303,11222.657815437395,BuySell,559,,,Trades - Net Profit/Loss,559,,
560,,560,2020-01-24 07:00:00,8345.66,8353.91,8307.5,8340.0,1084.07,,OutperformSMACross_3,560,737448.2916666666,Broker,560,105.822989922303,11215.11841350724,BuySell,560,,,Trades - Net Profit/Loss,560,,
561,,561,2020-01-24 08:00:00,8340.0,8346.22,8315.95,8332.51,1051.35,,OutperformSMACross_3,561,737448.3333333334,Broker,561,105.822989922303,11205.14136042299,BuySell,561,,,Trades - Net Profit/Loss,561,,
562,,562,2020-01-24 09:00:00,8332.51,8338.95,8260.19,8260.23,2325.0,,OutperformSMACross_3,562,737448.375,Broker,562,105.822989922303,11108.860800085253,BuySell,562,,,Trades - Net Profit/Loss,562,,
563,,563,2020-01-24 10:00:00,8260.23,8313.0,8238.99,8245.47,2085.76,,OutperformSMACross_3,563,737448.4166666666,Broker,563,105.822989922303,11089.199744875166,BuySell,563,,,Trades - Net Profit/Loss,563,,
564,,564,2020-01-24 11:00:00,8245.47,8418.0,8238.0,8412.77,4714.66,,OutperformSMACross_3,564,737448.4583333334,Broker,564,105.822989922303,11312.051678252357,BuySell,564,,,Trades - Net Profit/Loss,564,,
565,,565,2020-01-24 12:00:00,8412.77,8459.99,8369.72,8439.1,3119.69,,OutperformSMACross_3,565,737448.5,Broker,565,105.822989922303,11347.124549775499,BuySell,565,,,Trades - Net Profit/Loss,565,,
566,,566,2020-01-24 13:00:00,8439.1,8480.0,8413.62,8466.27,1770.58,,OutperformSMACross_3,566,737448.5416666666,Broker,566,105.822989922303,11383.316343139863,BuySell,566,,,Trades - Net Profit/Loss,566,,
567,,567,2020-01-24 14:00:00,8466.27,8507.35,8441.56,8468.24,2271.25,,OutperformSMACross_3,567,737448.5833333334,Broker,567,105.822989922303,11385.940481267495,BuySell,567,,,Trades - Net Profit/Loss,567,,
568,,568,2020-01-24 15:00:00,8468.24,8515.0,8440.91,8506.44,1918.16,,OutperformSMACross_3,568,737448.625,Broker,568,105.822989922303,11436.824784046987,BuySell,568,,,Trades - Net Profit/Loss,568,,
569,,569,2020-01-24 16:00:00,8506.44,8528.02,8458.62,8459.1,1803.89,,OutperformSMACross_3,569,737448.6666666666,Broker,569,105.822989922303,11373.765545995126,BuySell,569,,,Trades - Net Profit/Loss,569,,
570,,570,2020-01-24 17:00:00,8459.1,8485.0,8445.14,8472.41,1099.3,,OutperformSMACross_3,570,737448.7083333334,Broker,570,105.822989922303,11391.495128979288,BuySell,570,,,Trades - Net Profit/Loss,570,,
571,,571,2020-01-24 18:00:00,8472.41,8503.72,8469.7,8485.75,961.23,,OutperformSMACross_3,571,737448.75,Broker,571,105.822989922303,11409.264673457781,BuySell,571,,,Trades - Net Profit/Loss,571,,
572,,572,2020-01-24 19:00:00,8485.75,8524.0,8477.25,8498.76,1181.37,,OutperformSMACross_3,572,737448.7916666666,Broker,572,105.822989922303,11426.594641498648,BuySell,572,,,Trades - Net Profit/Loss,572,,
573,,573,2020-01-24 20:00:00,8498.76,8519.75,8462.1,8486.63,1103.11,,OutperformSMACross_3,573,737448.8333333334,Broker,573,105.822989922303,11410.436877291442,BuySell,573,,,Trades - Net Profit/Loss,573,,
574,,574,2020-01-24 21:00:00,8486.63,8516.67,8475.68,8509.36,775.44,,OutperformSMACross_3,574,737448.875,Broker,574,105.822989922303,11440.714369495052,BuySell,574,,,Trades - Net Profit/Loss,574,,
575,,575,2020-01-24 22:00:00,8509.36,8515.0,8428.51,8466.99,1458.49,,OutperformSMACross_3,575,737448.9166666666,Broker,575,105.822989922303,11384.275419003769,BuySell,575,,,Trades - Net Profit/Loss,575,,
576,,576,2020-01-24 23:00:00,8466.99,8474.48,8413.36,8439.0,926.89,,OutperformSMACross_3,576,737448.9583333334,Broker,576,105.822989922303,11346.9913447944,BuySell,576,,,Trades - Net Profit/Loss,576,,
577,,577,2020-01-25 00:00:00,8439.0,8451.26,8305.0,8309.5,2580.64,,OutperformSMACross_3,577,737449.0,Broker,577,105.822989922303,11174.490894272307,BuySell,577,,,Trades - Net Profit/Loss,577,,
578,,578,2020-01-25 01:00:00,8309.5,8332.96,8254.9,8286.29,1997.62,,OutperformSMACross_3,578,737449.0416666666,Broker,578,105.822989922303,11143.57401815943,BuySell,578,,,Trades - Net Profit/Loss,578,,
579,,579,2020-01-25 02:00:00,8286.29,8330.0,8286.27,8325.17,978.44,,OutperformSMACross_3,579,737449.0833333334,Broker,579,105.822989922303,11195.364114810385,BuySell,579,,,Trades - Net Profit/Loss,579,,
580,,580,2020-01-25 03:00:00,8325.17,8349.0,8284.35,8297.62,983.87,,OutperformSMACross_3,580,737449.125,Broker,580,105.822989922303,11158.666142517852,BuySell,580,,,Trades - Net Profit/Loss,580,,
581,,581,2020-01-25 04:00:00,8297.62,8328.82,8282.25,8318.38,722.19,,OutperformSMACross_3,581,737449.1666666666,Broker,581,11147.613299365252,11147.613299365252,BuySell,581,,8453.752299999998,Trades - Net Profit/Loss,581,,-597.4466254184986
582,,582,2020-01-25 05:00:00,8318.38,8336.73,8287.26,8330.01,734.32,,OutperformSMACross_3,582,737449.2083333334,Broker,582,11147.613299365252,11147.613299365252,BuySell,582,,,Trades - Net Profit/Loss,582,,
583,,583,2020-01-25 06:00:00,8330.01,8357.89,8318.51,8329.99,969.36,,OutperformSMACross_3,583,737449.25,Broker,583,11147.613299365252,11147.613299365252,BuySell,583,,,Trades - Net Profit/Loss,583,,
584,,584,2020-01-25 07:00:00,8329.99,8345.73,8307.97,8316.2,785.16,,OutperformSMACross_3,584,737449.2916666666,Broker,584,11147.613299365252,11147.613299365252,BuySell,584,,,Trades - Net Profit/Loss,584,,
585,,585,2020-01-25 08:00:00,8316.2,8382.97,8306.65,8362.46,1121.93,,OutperformSMACross_3,585,737449.3333333334,Broker,585,11147.613299365252,11147.613299365252,BuySell,585,,,Trades - Net Profit/Loss,585,,
586,,586,2020-01-25 09:00:00,8362.46,8370.61,8332.0,8348.65,881.96,,OutperformSMACross_3,586,737449.375,Broker,586,11147.613299365252,11147.613299365252,BuySell,586,,,Trades - Net Profit/Loss,586,,
587,,587,2020-01-25 10:00:00,8348.65,8367.28,8311.0,8329.93,924.98,,OutperformSMACross_3,587,737449.4166666666,Broker,587,11147.613299365252,11147.613299365252,BuySell,587,,,Trades - Net Profit/Loss,587,,
588,,588,2020-01-25 11:00:00,8329.93,8342.62,8312.0,8316.44,1061.03,,OutperformSMACross_3,588,737449.4583333334,Broker,588,11147.613299365252,11147.613299365252,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,,589,2020-01-25 12:00:00,8316.44,8339.42,8286.87,8292.31,882.1,,OutperformSMACross_3,589,737449.5,Broker,589,11147.613299365252,11147.613299365252,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,,590,2020-01-25 13:00:00,8292.31,8358.94,8288.58,8324.26,1247.59,,OutperformSMACross_3,590,737449.5416666666,Broker,590,11147.613299365252,11147.613299365252,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,,591,2020-01-25 14:00:00,8324.26,8353.5,8315.82,8316.7,982.39,,OutperformSMACross_3,591,737449.5833333334,Broker,591,11147.613299365252,11147.613299365252,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,,592,2020-01-25 15:00:00,8316.7,8339.54,8309.0,8335.14,671.59,,OutperformSMACross_3,592,737449.625,Broker,592,11147.613299365252,11147.613299365252,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,,593,2020-01-25 16:00:00,8335.14,8358.01,8328.09,8349.65,719.8,,OutperformSMACross_3,593,737449.6666666666,Broker,593,11147.613299365252,11147.613299365252,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,,594,2020-01-25 17:00:00,8349.65,8362.75,8330.0,8339.84,550.25,,OutperformSMACross_3,594,737449.7083333334,Broker,594,11147.613299365252,11147.613299365252,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,,595,2020-01-25 18:00:00,8339.84,8345.0,8325.0,8341.03,449.26,,OutperformSMACross_3,595,737449.75,Broker,595,11147.613299365252,11147.613299365252,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,,596,2020-01-25 19:00:00,8341.03,8375.0,8339.13,8362.91,755.84,,OutperformSMACross_3,596,737449.7916666666,Broker,596,11147.613299365252,11147.613299365252,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,,597,2020-01-25 20:00:00,8362.91,8374.1,8349.71,8368.25,541.59,,OutperformSMACross_3,597,737449.8333333334,Broker,597,11147.613299365252,11147.613299365252,BuySell,597,,,Trades - Net Profit/Loss,597,,
598,,598,2020-01-25 21:00:00,8368.25,8420.0,8367.91,8391.0,1264.92,,OutperformSMACross_3,598,737449.875,Broker,598,11147.613299365252,11147.613299365252,BuySell,598,,,Trades - Net Profit/Loss,598,,
599,,599,2020-01-25 22:00:00,8391.0,8420.0,8346.04,8359.79,1164.44,,OutperformSMACross_3,599,737449.9166666666,Broker,599,11147.613299365252,11147.613299365252,BuySell,599,,,Trades - Net Profit/Loss,599,,
600,,600,2020-01-25 23:00:00,8359.79,8386.8,8340.0,8340.58,732.77,,OutperformSMACross_3,600,737449.9583333334,Broker,600,11147.613299365252,11147.613299365252,BuySell,600,,,Trades - Net Profit/Loss,600,,
601,,601,2020-01-26 00:00:00,8340.58,8341.78,8293.66,8325.95,1301.9,,OutperformSMACross_3,601,737450.0,Broker,601,11147.613299365252,11147.613299365252,BuySell,601,,,Trades - Net Profit/Loss,601,,
602,,602,2020-01-26 01:00:00,8325.95,8353.07,8319.61,8343.88,632.82,,OutperformSMACross_3,602,737450.0416666666,Broker,602,11147.613299365252,11147.613299365252,BuySell,602,,,Trades - Net Profit/Loss,602,,
603,,603,2020-01-26 02:00:00,8343.88,8345.84,8321.1,8324.69,421.21,,OutperformSMACross_3,603,737450.0833333334,Broker,603,11147.613299365252,11147.613299365252,BuySell,603,,,Trades - Net Profit/Loss,603,,
604,,604,2020-01-26 03:00:00,8324.69,8386.8,8322.74,8368.82,743.81,,OutperformSMACross_3,604,737450.125,Broker,604,11147.613299365252,11147.613299365252,BuySell,604,,,Trades - Net Profit/Loss,604,,
605,,605,2020-01-26 04:00:00,8368.82,8374.03,8350.0,8367.17,562.13,,OutperformSMACross_3,605,737450.1666666666,Broker,605,11147.613299365252,11147.613299365252,BuySell,605,,,Trades - Net Profit/Loss,605,,
606,,606,2020-01-26 05:00:00,8367.17,8395.0,8364.89,8377.28,784.86,,OutperformSMACross_3,606,737450.2083333334,Broker,606,11147.613299365252,11147.613299365252,BuySell,606,,,Trades - Net Profit/Loss,606,,
607,,607,2020-01-26 06:00:00,8377.28,8394.77,8343.2,8354.68,853.49,,OutperformSMACross_3,607,737450.25,Broker,607,11147.613299365252,11147.613299365252,BuySell,607,,,Trades - Net Profit/Loss,607,,
608,,608,2020-01-26 07:00:00,8354.68,8389.72,8343.32,8385.17,664.22,,OutperformSMACross_3,608,737450.2916666666,Broker,608,11147.613299365252,11147.613299365252,BuySell,608,,,Trades - Net Profit/Loss,608,,
609,,609,2020-01-26 08:00:00,8385.17,8477.77,8382.48,8417.97,2755.13,,OutperformSMACross_3,609,737450.3333333334,Broker,609,11147.613299365252,11147.613299365252,BuySell,609,,,Trades - Net Profit/Loss,609,,
610,,610,2020-01-26 09:00:00,8417.97,8444.3,8392.96,8419.97,1201.45,,OutperformSMACross_3,610,737450.375,Broker,610,11147.613299365252,11147.613299365252,BuySell,610,,,Trades - Net Profit/Loss,610,,
611,,611,2020-01-26 10:00:00,8419.97,8463.69,8411.11,8446.55,1179.88,,OutperformSMACross_3,611,737450.4166666666,Broker,611,11147.613299365252,11147.613299365252,BuySell,611,,,Trades - Net Profit/Loss,611,,
612,,612,2020-01-26 11:00:00,8446.55,8482.8,8431.38,8479.15,1222.37,,OutperformSMACross_3,612,737450.4583333334,Broker,612,100.43999582728024,11179.171839507806,BuySell,612,8304.9093,,Trades - Net Profit/Loss,612,,
613,,613,2020-01-26 12:00:00,8479.15,8488.0,8436.0,8457.27,1005.05,,OutperformSMACross_3,613,737450.5,Broker,613,100.43999582728024,11150.583755473474,BuySell,613,,,Trades - Net Profit/Loss,613,,
614,,614,2020-01-26 13:00:00,8457.27,8478.0,8443.0,8454.21,1045.41,,OutperformSMACross_3,614,737450.5416666666,Broker,614,100.43999582728024,11146.585604781283,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,,615,2020-01-26 14:00:00,8454.21,8474.0,8440.0,8454.48,839.97,,OutperformSMACross_3,615,737450.5833333334,Broker,615,100.43999582728024,11146.938382783535,BuySell,615,,,Trades - Net Profit/Loss,615,,
616,,616,2020-01-26 15:00:00,8454.48,8477.01,8450.0,8459.67,828.12,,OutperformSMACross_3,616,737450.625,Broker,616,100.43999582728024,11153.719559937934,BuySell,616,,,Trades - Net Profit/Loss,616,,
617,,617,2020-01-26 16:00:00,8459.67,8511.16,8454.01,8503.0,1491.66,,OutperformSMACross_3,617,737450.6666666666,Broker,617,100.43999582728024,11210.333896373388,BuySell,617,,,Trades - Net Profit/Loss,617,,
618,,618,2020-01-26 17:00:00,8503.0,8595.59,8489.52,8578.86,3778.13,,OutperformSMACross_3,618,737450.7083333334,Broker,618,100.43999582728024,11309.451449154221,BuySell,618,,,Trades - Net Profit/Loss,618,,
619,,619,2020-01-26 18:00:00,8578.86,8618.0,8561.02,8580.03,1965.37,,OutperformSMACross_3,619,737450.75,Broker,619,100.43999582728024,11310.980153830646,BuySell,619,,,Trades - Net Profit/Loss,619,,
620,,620,2020-01-26 19:00:00,8580.03,8587.67,8544.01,8569.1,1442.45,,OutperformSMACross_3,620,737450.7916666666,Broker,620,100.43999582728024,11296.699177665414,BuySell,620,,,Trades - Net Profit/Loss,620,,
621,,621,2020-01-26 20:00:00,8569.1,8605.0,8560.83,8568.23,891.93,,OutperformSMACross_3,621,737450.8333333334,Broker,621,100.43999582728024,11295.562448547045,BuySell,621,,,Trades - Net Profit/Loss,621,,
622,,622,2020-01-26 21:00:00,8568.23,8610.0,8568.23,8600.84,809.88,,OutperformSMACross_3,622,737450.875,Broker,622,100.43999582728024,11338.170191707908,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,,623,2020-01-26 22:00:00,8600.84,8610.0,8550.55,8577.67,1245.61,,OutperformSMACross_3,623,737450.9166666666,Broker,623,100.43999582728024,11307.896612773926,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,,624,2020-01-26 23:00:00,8577.67,8618.13,8565.92,8615.0,1109.05,,OutperformSMACross_3,624,737450.9583333334,Broker,624,100.43999582728024,11356.671438048226,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,,625,2020-01-27 00:00:00,8615.0,8704.0,8614.39,8667.29,3747.13,,OutperformSMACross_3,625,737451.0,Broker,625,100.43999582728024,11424.99277781767,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,,626,2020-01-27 01:00:00,8667.29,8689.69,8651.69,8661.4,1484.16,,OutperformSMACross_3,626,737451.0416666666,Broker,626,100.43999582728024,11417.296991027803,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,,627,2020-01-27 02:00:00,8661.4,8668.66,8632.45,8655.49,1161.75,,OutperformSMACross_3,627,737451.0833333334,Broker,627,100.43999582728024,11409.575072534068,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,,628,2020-01-27 03:00:00,8655.49,8680.0,8639.2,8670.1,1051.14,,OutperformSMACross_3,628,737451.125,Broker,628,100.43999582728024,11428.664282211475,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,,629,2020-01-27 04:00:00,8670.1,8686.86,8633.34,8647.64,1296.76,,OutperformSMACross_3,629,737451.1666666666,Broker,629,100.43999582728024,11399.318378764894,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,,630,2020-01-27 05:00:00,8647.64,8661.99,8630.84,8653.3,928.19,,OutperformSMACross_3,630,737451.2083333334,Broker,630,100.43999582728024,11406.713650960248,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,,631,2020-01-27 06:00:00,8653.3,8669.65,8639.85,8665.67,727.27,,OutperformSMACross_3,631,737451.25,Broker,631,100.43999582728024,11422.876109804158,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,,632,2020-01-27 07:00:00,8665.67,8675.0,8650.62,8658.01,740.7,,OutperformSMACross_3,632,737451.2916666666,Broker,632,100.43999582728024,11412.867667221753,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,,633,2020-01-27 08:00:00,8658.01,8660.16,8535.0,8609.86,2301.83,,OutperformSMACross_3,633,737451.3333333334,Broker,633,100.43999582728024,11349.955590153508,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,,634,2020-01-27 09:00:00,8609.86,8649.99,8593.99,8641.99,2175.41,,OutperformSMACross_3,634,737451.375,Broker,634,100.43999582728024,11391.936172421476,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,,635,2020-01-27 10:00:00,8641.99,8672.77,8624.2,8634.13,1573.26,,OutperformSMACross_3,635,737451.4166666666,Broker,635,100.43999582728024,11381.666412800367,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,,636,2020-01-27 11:00:00,8634.13,8750.0,8629.0,8735.67,2817.4,,OutperformSMACross_3,636,737451.4583333334,Broker,636,100.43999582728024,11514.337073350933,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,,637,2020-01-27 12:00:00,8735.67,8763.84,8700.41,8746.46,3346.27,,OutperformSMACross_3,637,737451.5,Broker,637,100.43999582728024,11528.43512758907,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,,638,2020-01-27 13:00:00,8746.46,8785.0,8730.0,8739.6,2386.09,,OutperformSMACross_3,638,737451.5416666666,Broker,638,100.43999582728024,11519.471953161486,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,,639,2020-01-27 14:00:00,8739.6,8759.42,8717.1,8756.47,1438.37,,OutperformSMACross_3,639,737451.5833333334,Broker,639,100.43999582728024,11541.514045376258,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,,640,2020-01-27 15:00:00,8756.47,8796.95,8753.65,8779.67,2184.98,,OutperformSMACross_3,640,737451.625,Broker,640,100.43999582728024,11571.826821866047,BuySell,640,,,Trades - Net Profit/Loss,640,,
