===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,DoubleSMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1850,,1850,2020-03-18 01:00:00,5355.78,5383.29,5335.65,5365.22,2220.77,,DoubleSMACross,1850,737502.0416666666,Broker,1850,79.72454849721973,9551.540419424118,BuySell,1850,,,Trades - Net Profit/Loss,1850,,
1851,,1851,2020-03-18 02:00:00,5365.22,5383.99,5320.0,5373.02,2024.62,,DoubleSMACross,1851,737502.0833333334,Broker,1851,79.72454849721973,9565.310621539451,BuySell,1851,,,Trades - Net Profit/Loss,1851,,
1852,,1852,2020-03-18 03:00:00,5373.02,5413.0,5366.24,5394.15,2387.68,,DoubleSMACross,1852,737502.125,Broker,1852,79.72454849721973,9602.613745987783,BuySell,1852,,,Trades - Net Profit/Loss,1852,,
1853,,1853,2020-03-18 04:00:00,5394.15,5436.17,5365.71,5418.65,2063.07,,DoubleSMACross,1853,737502.1666666666,Broker,1853,79.72454849721973,9645.866303914152,BuySell,1853,,,Trades - Net Profit/Loss,1853,,
1854,,1854,2020-03-18 05:00:00,5418.65,5424.0,5259.43,5270.0,4407.05,,DoubleSMACross,1854,737502.2083333334,Broker,1854,79.72454849721973,9383.438028985393,BuySell,1854,,,Trades - Net Profit/Loss,1854,,
1855,,1855,2020-03-18 06:00:00,5270.0,5296.9,5180.0,5255.29,7536.02,,DoubleSMACross,1855,737502.25,Broker,1855,79.72454849721973,9357.468840124295,BuySell,1855,,,Trades - Net Profit/Loss,1855,,
1856,,1856,2020-03-18 07:00:00,5255.29,5255.37,5104.92,5148.73,6177.68,,DoubleSMACross,1856,737502.2916666666,Broker,1856,79.72454849721973,9169.346694302507,BuySell,1856,,,Trades - Net Profit/Loss,1856,,
1857,,1857,2020-03-18 08:00:00,5148.73,5185.36,5073.55,5173.0,5702.12,,DoubleSMACross,1857,737502.3333333334,Broker,1857,79.72454849721973,9212.193207807526,BuySell,1857,,,Trades - Net Profit/Loss,1857,,
1858,,1858,2020-03-18 09:00:00,5173.0,5248.0,5113.01,5143.13,4884.58,,DoubleSMACross,1858,737502.375,Broker,1858,9203.060739148215,9203.060739148215,BuySell,1858,,5326.719999999999,Trades - Net Profit/Loss,1858,354.6091856277543,
1859,,1859,2020-03-18 10:00:00,5143.13,5165.0,5010.98,5082.4,7836.09,,DoubleSMACross,1859,737502.4166666666,Broker,1859,9203.060739148215,9203.060739148215,BuySell,1859,,,Trades - Net Profit/Loss,1859,,
1860,,1860,2020-03-18 11:00:00,5082.4,5162.35,5078.0,5140.39,3749.17,,DoubleSMACross,1860,737502.4583333334,Broker,1860,9203.060739148215,9203.060739148215,BuySell,1860,,,Trades - Net Profit/Loss,1860,,
1861,,1861,2020-03-18 12:00:00,5140.39,5141.68,5063.17,5112.98,3704.32,,DoubleSMACross,1861,737502.5,Broker,1861,9203.060739148215,9203.060739148215,BuySell,1861,,,Trades - Net Profit/Loss,1861,,
1862,,1862,2020-03-18 13:00:00,5112.98,5381.76,5009.37,5340.82,17721.2,,DoubleSMACross,1862,737502.5416666666,Broker,1862,9203.060739148215,9203.060739148215,BuySell,1862,,,Trades - Net Profit/Loss,1862,,
1863,,1863,2020-03-18 14:00:00,5340.82,5390.0,5275.0,5301.06,9615.06,,DoubleSMACross,1863,737502.5833333334,Broker,1863,9203.060739148215,9203.060739148215,BuySell,1863,,,Trades - Net Profit/Loss,1863,,
1864,,1864,2020-03-18 15:00:00,5301.06,5370.0,5225.58,5328.89,7952.14,,DoubleSMACross,1864,737502.625,Broker,1864,9203.060739148215,9203.060739148215,BuySell,1864,,,Trades - Net Profit/Loss,1864,,
1865,,1865,2020-03-18 16:00:00,5328.89,5349.0,5150.0,5199.59,11322.27,,DoubleSMACross,1865,737502.6666666666,Broker,1865,9203.060739148215,9203.060739148215,BuySell,1865,,,Trades - Net Profit/Loss,1865,,
1866,,1866,2020-03-18 17:00:00,5199.59,5259.0,5140.54,5225.23,7540.6,,DoubleSMACross,1866,737502.7083333334,Broker,1866,9203.060739148215,9203.060739148215,BuySell,1866,,,Trades - Net Profit/Loss,1866,,
1867,,1867,2020-03-18 18:00:00,5225.23,5325.0,5215.11,5316.82,4213.35,,DoubleSMACross,1867,737502.75,Broker,1867,9203.060739148215,9203.060739148215,BuySell,1867,,,Trades - Net Profit/Loss,1867,,
1868,,1868,2020-03-18 19:00:00,5316.82,5347.29,5288.9,5328.51,4651.27,,DoubleSMACross,1868,737502.7916666666,Broker,1868,9203.060739148215,9203.060739148215,BuySell,1868,,,Trades - Net Profit/Loss,1868,,
1869,,1869,2020-03-18 20:00:00,5328.51,5392.18,5307.0,5318.91,5159.11,,DoubleSMACross,1869,737502.8333333334,Broker,1869,9203.060739148215,9203.060739148215,BuySell,1869,,,Trades - Net Profit/Loss,1869,,
1870,,1870,2020-03-18 21:00:00,5318.91,5382.69,5318.39,5353.23,2229.44,,DoubleSMACross,1870,737502.875,Broker,1870,9203.060739148215,9203.060739148215,BuySell,1870,,,Trades - Net Profit/Loss,1870,,
1871,,1871,2020-03-18 22:00:00,5353.23,5412.0,5257.52,5340.23,5150.56,,DoubleSMACross,1871,737502.9166666666,Broker,1871,82.91957725972495,9171.824115363124,BuySell,1871,5178.657200000001,,Trades - Net Profit/Loss,1871,,
1872,,1872,2020-03-18 23:00:00,5340.23,5409.0,5321.27,5393.04,3644.92,,DoubleSMACross,1872,737502.9583333334,Broker,1872,82.91957725972495,9261.705084657939,BuySell,1872,,,Trades - Net Profit/Loss,1872,,
1873,,1873,2020-03-19 00:00:00,5393.04,5450.0,5323.74,5347.31,6625.82,,DoubleSMACross,1873,737503.0,Broker,1873,82.91957725972495,9183.87405406048,BuySell,1873,,,Trades - Net Profit/Loss,1873,,
1874,,1874,2020-03-19 01:00:00,5347.31,5401.92,5340.2,5355.88,2808.53,,DoubleSMACross,1874,737503.0416666666,Broker,1874,82.91957725972495,9198.459926184254,BuySell,1874,,,Trades - Net Profit/Loss,1874,,
1875,,1875,2020-03-19 02:00:00,5355.88,5365.52,5260.0,5285.9,4067.71,,DoubleSMACross,1875,737503.0833333334,Broker,1875,82.91957725972495,9079.356153579614,BuySell,1875,,,Trades - Net Profit/Loss,1875,,
1876,,1876,2020-03-19 03:00:00,5285.9,5329.7,5252.53,5286.84,3250.56,,DoubleSMACross,1876,737503.125,Broker,1876,82.91957725972495,9080.956004197624,BuySell,1876,,,Trades - Net Profit/Loss,1876,,
1877,,1877,2020-03-19 04:00:00,5286.84,5324.06,5277.45,5301.21,2476.08,,DoubleSMACross,1877,737503.1666666666,Broker,1877,82.91957725972495,9105.413295028271,BuySell,1877,,,Trades - Net Profit/Loss,1877,,
1878,,1878,2020-03-19 05:00:00,5301.21,5379.71,5290.24,5368.18,2886.7,,DoubleSMACross,1878,737503.2083333334,Broker,1878,82.91957725972495,9219.394141717794,BuySell,1878,,,Trades - Net Profit/Loss,1878,,
1879,,1879,2020-03-19 06:00:00,5368.18,5404.0,5349.21,5374.51,4300.53,,DoubleSMACross,1879,737503.25,Broker,1879,82.91957725972495,9230.167603858225,BuySell,1879,,,Trades - Net Profit/Loss,1879,,
1880,,1880,2020-03-19 07:00:00,5374.51,5435.44,5344.55,5414.19,4387.97,,DoubleSMACross,1880,737503.2916666666,Broker,1880,82.91957725972495,9297.70172356317,BuySell,1880,,,Trades - Net Profit/Loss,1880,,
1881,,1881,2020-03-19 08:00:00,5414.19,5448.0,5376.1,5408.28,4695.62,,DoubleSMACross,1881,737503.3333333334,Broker,1881,82.91957725972495,9287.643088294615,BuySell,1881,,,Trades - Net Profit/Loss,1881,,
1882,,1882,2020-03-19 09:00:00,5408.28,5610.0,5393.53,5593.53,12021.56,,DoubleSMACross,1882,737503.375,Broker,1882,82.91957725972495,9602.932797854626,BuySell,1882,,,Trades - Net Profit/Loss,1882,,
1883,,1883,2020-03-19 10:00:00,5593.53,5661.0,5530.47,5560.91,10553.31,,DoubleSMACross,1883,737503.4166666666,Broker,1883,82.91957725972495,9547.414577472184,BuySell,1883,,,Trades - Net Profit/Loss,1883,,
1884,,1884,2020-03-19 11:00:00,5560.91,5632.95,5545.0,5621.86,5421.37,,DoubleSMACross,1884,737503.4583333334,Broker,1884,82.91957725972495,9651.14957233147,BuySell,1884,,,Trades - Net Profit/Loss,1884,,
1885,,1885,2020-03-19 12:00:00,5621.86,5848.68,5608.21,5848.68,15957.28,,DoubleSMACross,1885,737503.5,Broker,1885,82.91957725972495,10037.190122519873,BuySell,1885,,,Trades - Net Profit/Loss,1885,,
1886,,1886,2020-03-19 13:00:00,5848.68,5880.22,5685.14,5842.96,15674.17,,DoubleSMACross,1886,737503.5416666666,Broker,1886,82.91957725972495,10027.454861312404,BuySell,1886,,,Trades - Net Profit/Loss,1886,,
1887,,1887,2020-03-19 14:00:00,5842.96,5878.0,5748.44,5808.5,8124.86,,DoubleSMACross,1887,737503.5833333334,Broker,1887,82.91957725972495,9968.805018443643,BuySell,1887,,,Trades - Net Profit/Loss,1887,,
1888,,1888,2020-03-19 15:00:00,5808.5,5920.0,5805.37,5895.1,8484.79,,DoubleSMACross,1888,737503.625,Broker,1888,82.91957725972495,10116.1955115497,BuySell,1888,,,Trades - Net Profit/Loss,1888,,
1889,,1889,2020-03-19 16:00:00,5895.1,6292.25,5798.26,6164.03,30003.92,,DoubleSMACross,1889,737503.6666666666,Broker,1889,82.91957725972495,10573.905965487478,BuySell,1889,,,Trades - Net Profit/Loss,1889,,
1890,,1890,2020-03-19 17:00:00,6164.03,6359.45,6133.92,6308.45,15307.61,,DoubleSMACross,1890,737503.7083333334,Broker,1890,82.91957725972495,10819.704291288595,BuySell,1890,,,Trades - Net Profit/Loss,1890,,
1891,,1891,2020-03-19 18:00:00,6308.45,6327.25,6120.0,6137.0,12064.77,,DoubleSMACross,1891,737503.75,Broker,1891,82.91957725972495,10527.90175037597,BuySell,1891,,,Trades - Net Profit/Loss,1891,,
1892,,1892,2020-03-19 19:00:00,6137.0,6240.0,6079.69,6215.57,7883.2,,DoubleSMACross,1892,737503.7916666666,Broker,1892,82.91957725972495,10661.625434479236,BuySell,1892,,,Trades - Net Profit/Loss,1892,,
1893,,1893,2020-03-19 20:00:00,6215.57,6239.98,6155.0,6237.08,3524.41,,DoubleSMACross,1893,737503.8333333334,Broker,1893,82.91957725972495,10698.23478213179,BuySell,1893,,,Trades - Net Profit/Loss,1893,,
1894,,1894,2020-03-19 21:00:00,6237.08,6268.08,6185.0,6237.16,3243.48,,DoubleSMACross,1894,737503.875,Broker,1894,82.91957725972495,10698.370939631195,BuySell,1894,,,Trades - Net Profit/Loss,1894,,
1895,,1895,2020-03-19 22:00:00,6237.16,6400.0,6217.75,6278.63,8281.56,,DoubleSMACross,1895,737503.9166666666,Broker,1895,82.91957725972495,10768.951583385333,BuySell,1895,,,Trades - Net Profit/Loss,1895,,
1896,,1896,2020-03-19 23:00:00,6278.63,6315.26,6125.76,6162.37,6975.07,,DoubleSMACross,1896,737503.9583333334,Broker,1896,82.91957725972495,10571.080697374822,BuySell,1896,,,Trades - Net Profit/Loss,1896,,
1897,,1897,2020-03-20 00:00:00,6162.37,6269.24,6161.08,6219.15,4583.38,,DoubleSMACross,1897,737504.0,Broker,1897,82.91957725972495,10667.718482577615,BuySell,1897,,,Trades - Net Profit/Loss,1897,,
1898,,1898,2020-03-20 01:00:00,6219.15,6233.25,6055.55,6160.5,5531.39,,DoubleSMACross,1898,737504.0416666666,Broker,1898,82.91957725972495,10567.898015826227,BuySell,1898,,,Trades - Net Profit/Loss,1898,,
1899,,1899,2020-03-20 02:00:00,6160.5,6200.0,6132.36,6150.04,3054.53,,DoubleSMACross,1899,737504.0833333334,Broker,1899,82.91957725972495,10550.095422779004,BuySell,1899,,,Trades - Net Profit/Loss,1899,,
1900,,1900,2020-03-20 03:00:00,6150.04,6168.99,6112.45,6156.35,2333.49,,DoubleSMACross,1900,737504.125,Broker,1900,82.91957725972495,10560.834845544587,BuySell,1900,,,Trades - Net Profit/Loss,1900,,
1901,,1901,2020-03-20 04:00:00,6156.35,6229.9,6115.99,6199.84,3290.5,,DoubleSMACross,1901,737504.1666666666,Broker,1901,82.91957725972495,10634.853466158702,BuySell,1901,,,Trades - Net Profit/Loss,1901,,
1902,,1902,2020-03-20 05:00:00,6199.84,6287.95,6184.94,6218.72,3361.26,,DoubleSMACross,1902,737504.2083333334,Broker,1902,82.91957725972495,10666.986636018313,BuySell,1902,,,Trades - Net Profit/Loss,1902,,
1903,,1903,2020-03-20 06:00:00,6218.72,6250.0,6178.01,6240.0,3027.07,,DoubleSMACross,1903,737504.25,Broker,1903,82.91957725972495,10703.20453086008,BuySell,1903,,,Trades - Net Profit/Loss,1903,,
1904,,1904,2020-03-20 07:00:00,6240.0,6350.0,6211.02,6318.39,5195.84,,DoubleSMACross,1904,737504.2916666666,Broker,1904,82.91957725972495,10836.621860589681,BuySell,1904,,,Trades - Net Profit/Loss,1904,,
1905,,1905,2020-03-20 08:00:00,6318.39,6770.0,6310.58,6601.45,21232.77,,DoubleSMACross,1905,737504.3333333334,Broker,1905,82.91957725972495,11318.381132859891,BuySell,1905,,,Trades - Net Profit/Loss,1905,,
1906,,1906,2020-03-20 09:00:00,6601.45,6757.01,6560.0,6756.62,10869.79,,DoubleSMACross,1906,737504.375,Broker,1906,82.91957725972495,11582.475622643575,BuySell,1906,,,Trades - Net Profit/Loss,1906,,
1907,,1907,2020-03-20 10:00:00,6756.62,6900.0,6651.9,6824.25,15711.05,,DoubleSMACross,1907,737504.4166666666,Broker,1907,82.91957725972495,11697.579768703186,BuySell,1907,,,Trades - Net Profit/Loss,1907,,
1908,,1908,2020-03-20 11:00:00,6824.25,6878.7,6559.69,6659.99,14955.66,,DoubleSMACross,1908,737504.4583333334,Broker,1908,82.91957725972495,11418.0143830496,BuySell,1908,,,Trades - Net Profit/Loss,1908,,
1909,,1909,2020-03-20 12:00:00,6659.99,6690.0,6531.0,6613.52,10308.41,,DoubleSMACross,1909,737504.5,Broker,1909,82.91957725972495,11338.923895582644,BuySell,1909,,,Trades - Net Profit/Loss,1909,,
1910,,1910,2020-03-20 13:00:00,6613.52,6616.34,6420.0,6545.13,12660.22,,DoubleSMACross,1910,737504.5416666666,Broker,1910,82.91957725972495,11222.526253278678,BuySell,1910,,,Trades - Net Profit/Loss,1910,,
1911,,1911,2020-03-20 14:00:00,6545.13,6714.53,6532.19,6604.26,10722.39,,DoubleSMACross,1911,737504.5833333334,Broker,1911,82.91957725972495,11323.163665026497,BuySell,1911,,,Trades - Net Profit/Loss,1911,,
1912,,1912,2020-03-20 15:00:00,6604.26,6642.83,6533.58,6614.66,5745.69,,DoubleSMACross,1912,737504.625,Broker,1912,82.91957725972495,11340.864139949166,BuySell,1912,,,Trades - Net Profit/Loss,1912,,
1913,,1913,2020-03-20 16:00:00,6614.66,6664.99,6321.12,6438.18,13369.47,,DoubleSMACross,1913,737504.6666666666,Broker,1913,82.91957725972495,11040.500696261444,BuySell,1913,,,Trades - Net Profit/Loss,1913,,
1914,,1914,2020-03-20 17:00:00,6438.18,6472.2,6342.02,6415.9,5791.17,,DoubleSMACross,1914,737504.7083333334,Broker,1914,82.91957725972495,11002.580832677113,BuySell,1914,,,Trades - Net Profit/Loss,1914,,
1915,,1915,2020-03-20 18:00:00,6415.9,6423.78,6162.7,6193.66,10839.9,,DoubleSMACross,1915,737504.75,Broker,1915,82.91957725972495,10624.335299329656,BuySell,1915,,,Trades - Net Profit/Loss,1915,,
1916,,1916,2020-03-20 19:00:00,6193.66,6293.29,6153.74,6187.59,5934.17,,DoubleSMACross,1916,737504.7916666666,Broker,1916,82.91957725972495,10614.00434906229,BuySell,1916,,,Trades - Net Profit/Loss,1916,,
1917,,1917,2020-03-20 20:00:00,6187.59,6190.0,5670.0,5963.79,24066.76,,DoubleSMACross,1917,737504.8333333334,Broker,1917,82.91957725972495,10233.103744476432,BuySell,1917,,,Trades - Net Profit/Loss,1917,,
1918,,1918,2020-03-20 21:00:00,5963.79,6269.94,5901.23,6239.19,10685.45,,DoubleSMACross,1918,737504.875,Broker,1918,82.91957725972495,10701.825936178599,BuySell,1918,,,Trades - Net Profit/Loss,1918,,
1919,,1919,2020-03-20 22:00:00,6239.19,6374.99,6057.01,6162.1,10734.68,,DoubleSMACross,1919,737504.9166666666,Broker,1919,10691.207029819683,10691.207029819683,BuySell,1919,,6470.614849999999,Trades - Net Profit/Loss,1919,1488.146290671467,
1920,,1920,2020-03-20 23:00:00,6162.1,6240.0,6078.0,6208.36,5293.26,,DoubleSMACross,1920,737504.9583333334,Broker,1920,10691.207029819683,10691.207029819683,BuySell,1920,,,Trades - Net Profit/Loss,1920,,
1921,,1921,2020-03-21 00:00:00,6208.36,6223.2,6062.03,6140.88,6418.76,,DoubleSMACross,1921,737505.0,Broker,1921,10691.207029819683,10691.207029819683,BuySell,1921,,,Trades - Net Profit/Loss,1921,,
1922,,1922,2020-03-21 01:00:00,6140.88,6294.77,6129.36,6285.0,4447.48,,DoubleSMACross,1922,737505.0416666666,Broker,1922,10691.207029819683,10691.207029819683,BuySell,1922,,,Trades - Net Profit/Loss,1922,,
1923,,1923,2020-03-21 02:00:00,6285.0,6380.0,6230.33,6278.37,6756.13,,DoubleSMACross,1923,737505.0833333334,Broker,1923,10691.207029819683,10691.207029819683,BuySell,1923,,,Trades - Net Profit/Loss,1923,,
1924,,1924,2020-03-21 03:00:00,6278.37,6287.22,6156.01,6267.45,5195.59,,DoubleSMACross,1924,737505.125,Broker,1924,10691.207029819683,10691.207029819683,BuySell,1924,,,Trades - Net Profit/Loss,1924,,
1925,,1925,2020-03-21 04:00:00,6267.45,6330.18,6140.0,6174.87,3814.95,,DoubleSMACross,1925,737505.1666666666,Broker,1925,10691.207029819683,10691.207029819683,BuySell,1925,,,Trades - Net Profit/Loss,1925,,
1926,,1926,2020-03-21 05:00:00,6174.87,6216.65,6082.59,6112.18,4166.7,,DoubleSMACross,1926,737505.2083333334,Broker,1926,10691.207029819683,10691.207029819683,BuySell,1926,,,Trades - Net Profit/Loss,1926,,
1927,,1927,2020-03-21 06:00:00,6112.18,6236.45,6026.0,6227.72,4379.52,,DoubleSMACross,1927,737505.25,Broker,1927,10691.207029819683,10691.207029819683,BuySell,1927,,,Trades - Net Profit/Loss,1927,,
1928,,1928,2020-03-21 07:00:00,6227.72,6229.11,6084.73,6151.16,3759.02,,DoubleSMACross,1928,737505.2916666666,Broker,1928,10691.207029819683,10691.207029819683,BuySell,1928,,,Trades - Net Profit/Loss,1928,,
1929,,1929,2020-03-21 08:00:00,6151.16,6170.0,6031.06,6112.51,4936.35,,DoubleSMACross,1929,737505.3333333334,Broker,1929,10691.207029819683,10691.207029819683,BuySell,1929,,,Trades - Net Profit/Loss,1929,,
1930,,1930,2020-03-21 09:00:00,6112.51,6135.15,5900.0,5976.4,7927.97,,DoubleSMACross,1930,737505.375,Broker,1930,10691.207029819683,10691.207029819683,BuySell,1930,,,Trades - Net Profit/Loss,1930,,
1931,,1931,2020-03-21 10:00:00,5976.4,6040.0,5938.78,5974.53,4063.23,,DoubleSMACross,1931,737505.4166666666,Broker,1931,10691.207029819683,10691.207029819683,BuySell,1931,,,Trades - Net Profit/Loss,1931,,
1932,,1932,2020-03-21 11:00:00,5974.53,6121.97,5860.02,6118.72,7222.75,,DoubleSMACross,1932,737505.4583333334,Broker,1932,10691.207029819683,10691.207029819683,BuySell,1932,,,Trades - Net Profit/Loss,1932,,
1933,,1933,2020-03-21 12:00:00,6118.72,6218.01,6089.94,6130.3,7683.17,,DoubleSMACross,1933,737505.5,Broker,1933,10691.207029819683,10691.207029819683,BuySell,1933,,,Trades - Net Profit/Loss,1933,,
1934,,1934,2020-03-21 13:00:00,6130.3,6275.0,6129.0,6161.2,6335.39,,DoubleSMACross,1934,737505.5416666666,Broker,1934,10691.207029819683,10691.207029819683,BuySell,1934,,,Trades - Net Profit/Loss,1934,,
1935,,1935,2020-03-21 14:00:00,6161.2,6224.48,6114.02,6182.8,4202.75,,DoubleSMACross,1935,737505.5833333334,Broker,1935,10691.207029819683,10691.207029819683,BuySell,1935,,,Trades - Net Profit/Loss,1935,,
1936,,1936,2020-03-21 15:00:00,6182.8,6242.99,6145.45,6212.08,4624.82,,DoubleSMACross,1936,737505.625,Broker,1936,10691.207029819683,10691.207029819683,BuySell,1936,,,Trades - Net Profit/Loss,1936,,
1937,,1937,2020-03-21 16:00:00,6212.08,6264.52,6113.89,6133.75,5810.95,,DoubleSMACross,1937,737505.6666666666,Broker,1937,10691.207029819683,10691.207029819683,BuySell,1937,,,Trades - Net Profit/Loss,1937,,
1938,,1938,2020-03-21 17:00:00,6133.75,6173.68,6043.0,6066.77,3703.98,,DoubleSMACross,1938,737505.7083333334,Broker,1938,10691.207029819683,10691.207029819683,BuySell,1938,,,Trades - Net Profit/Loss,1938,,
1939,,1939,2020-03-21 18:00:00,6066.77,6226.27,6050.74,6210.51,5377.76,,DoubleSMACross,1939,737505.75,Broker,1939,10691.207029819683,10691.207029819683,BuySell,1939,,,Trades - Net Profit/Loss,1939,,
1940,,1940,2020-03-21 19:00:00,6210.51,6245.0,6188.32,6216.27,3834.1,,DoubleSMACross,1940,737505.7916666666,Broker,1940,10691.207029819683,10691.207029819683,BuySell,1940,,,Trades - Net Profit/Loss,1940,,
1941,,1941,2020-03-21 20:00:00,6216.27,6369.33,6180.0,6325.25,5515.35,,DoubleSMACross,1941,737505.8333333334,Broker,1941,10691.207029819683,10691.207029819683,BuySell,1941,,,Trades - Net Profit/Loss,1941,,
1942,,1942,2020-03-21 21:00:00,6325.25,6456.98,6130.0,6179.43,10628.9,,DoubleSMACross,1942,737505.875,Broker,1942,96.32777533867485,10436.616270135855,BuySell,1942,6038.05,,Trades - Net Profit/Loss,1942,,
1943,,1943,2020-03-21 22:00:00,6179.43,6240.0,6080.0,6153.94,5423.19,,DoubleSMACross,1943,737505.9166666666,Broker,1943,96.32777533867485,10393.962829004167,BuySell,1943,,,Trades - Net Profit/Loss,1943,,
1944,,1944,2020-03-21 23:00:00,6153.94,6216.48,6137.24,6186.98,2684.86,,DoubleSMACross,1944,737505.9583333334,Broker,1944,96.32777533867485,10449.249988478115,BuySell,1944,,,Trades - Net Profit/Loss,1944,,
1945,,1945,2020-03-22 00:00:00,6186.98,6203.81,6104.0,6191.2,2984.09,,DoubleSMACross,1945,737506.0,Broker,1945,96.32777533867485,10456.31148402836,BuySell,1945,,,Trades - Net Profit/Loss,1945,,
1946,,1946,2020-03-22 01:00:00,6191.2,6288.99,6169.26,6255.0,4013.06,,DoubleSMACross,1946,737506.0416666666,Broker,1946,96.32777533867485,10563.07058737091,BuySell,1946,,,Trades - Net Profit/Loss,1946,,
1947,,1947,2020-03-22 02:00:00,6255.0,6333.36,6252.02,6264.55,3621.32,,DoubleSMACross,1947,737506.0833333334,Broker,1947,96.32777533867485,10579.050986068738,BuySell,1947,,,Trades - Net Profit/Loss,1947,,
1948,,1948,2020-03-22 03:00:00,6264.55,6363.76,6238.58,6351.93,2617.8,,DoubleSMACross,1948,737506.125,Broker,1948,96.32777533867485,10725.26745080341,BuySell,1948,,,Trades - Net Profit/Loss,1948,,
1949,,1949,2020-03-22 04:00:00,6351.93,6380.0,6274.92,6296.11,2490.43,,DoubleSMACross,1949,737506.1666666666,Broker,1949,96.32777533867485,10631.861602079567,BuySell,1949,,,Trades - Net Profit/Loss,1949,,
1950,,1950,2020-03-22 05:00:00,6296.11,6393.0,6295.0,6358.88,2319.25,,DoubleSMACross,1950,737506.2083333334,Broker,1950,96.32777533867485,10736.897165039001,BuySell,1950,,,Trades - Net Profit/Loss,1950,,
1951,,1951,2020-03-22 06:00:00,6358.88,6407.87,6287.8,6305.86,3518.63,,DoubleSMACross,1951,737506.25,Broker,1951,96.32777533867485,10648.17666881295,BuySell,1951,,,Trades - Net Profit/Loss,1951,,
1952,,1952,2020-03-22 07:00:00,6305.86,6330.0,6264.24,6289.34,2112.83,,DoubleSMACross,1952,737506.2916666666,Broker,1952,96.32777533867485,10620.533089075978,BuySell,1952,,,Trades - Net Profit/Loss,1952,,
1953,,1953,2020-03-22 08:00:00,6289.34,6317.74,6201.21,6241.11,3058.66,,DoubleSMACross,1953,737506.3333333334,Broker,1953,96.32777533867485,10539.827892301506,BuySell,1953,,,Trades - Net Profit/Loss,1953,,
1954,,1954,2020-03-22 09:00:00,6241.11,6316.0,6206.71,6306.31,2885.76,,DoubleSMACross,1954,737506.375,Broker,1954,96.32777533867485,10648.929671892955,BuySell,1954,,,Trades - Net Profit/Loss,1954,,
1955,,1955,2020-03-22 10:00:00,6306.31,6309.92,6172.52,6254.5,4665.88,,DoubleSMACross,1955,737506.4166666666,Broker,1955,96.32777533867485,10562.23391728202,BuySell,1955,,,Trades - Net Profit/Loss,1955,,
1956,,1956,2020-03-22 11:00:00,6254.5,6275.0,6126.15,6153.57,3767.65,,DoubleSMACross,1956,737506.4583333334,Broker,1956,96.32777533867485,10393.343693138388,BuySell,1956,,,Trades - Net Profit/Loss,1956,,
1957,,1957,2020-03-22 12:00:00,6153.57,6156.53,5915.0,6018.05,13670.76,,DoubleSMACross,1957,737506.5,Broker,1957,96.32777533867485,10166.572632245246,BuySell,1957,,,Trades - Net Profit/Loss,1957,,
1958,,1958,2020-03-22 13:00:00,6018.05,6146.2,5966.66,6064.27,5453.8,,DoubleSMACross,1958,737506.5416666666,Broker,1958,96.32777533867485,10243.914415262374,BuySell,1958,,,Trades - Net Profit/Loss,1958,,
1959,,1959,2020-03-22 14:00:00,6064.27,6080.72,5977.62,6064.45,3834.5,,DoubleSMACross,1959,737506.5833333334,Broker,1959,10233.76682862245,10233.76682862245,BuySell,1959,,6171.9308,Trades - Net Profit/Loss,1959,,-457.4402011972338
1960,,1960,2020-03-22 15:00:00,6064.45,6099.63,5935.0,6076.14,5417.59,,DoubleSMACross,1960,737506.625,Broker,1960,10233.76682862245,10233.76682862245,BuySell,1960,,,Trades - Net Profit/Loss,1960,,
1961,,1961,2020-03-22 16:00:00,6076.14,6139.0,6009.01,6039.94,4705.82,,DoubleSMACross,1961,737506.6666666666,Broker,1961,10233.76682862245,10233.76682862245,BuySell,1961,,,Trades - Net Profit/Loss,1961,,
1962,,1962,2020-03-22 17:00:00,6039.94,6089.91,5956.0,6016.75,5131.24,,DoubleSMACross,1962,737506.7083333334,Broker,1962,10233.76682862245,10233.76682862245,BuySell,1962,,,Trades - Net Profit/Loss,1962,,
1963,,1963,2020-03-22 18:00:00,6016.75,6033.43,5863.0,5990.12,7888.18,,DoubleSMACross,1963,737506.75,Broker,1963,10233.76682862245,10233.76682862245,BuySell,1963,,,Trades - Net Profit/Loss,1963,,
1964,,1964,2020-03-22 19:00:00,5990.12,5991.58,5895.22,5911.03,4416.18,,DoubleSMACross,1964,737506.7916666666,Broker,1964,10233.76682862245,10233.76682862245,BuySell,1964,,,Trades - Net Profit/Loss,1964,,
1965,,1965,2020-03-22 20:00:00,5911.03,5950.0,5769.24,5922.9,8748.87,,DoubleSMACross,1965,737506.8333333334,Broker,1965,10233.76682862245,10233.76682862245,BuySell,1965,,,Trades - Net Profit/Loss,1965,,
1966,,1966,2020-03-22 21:00:00,5922.9,6145.0,5919.0,6050.56,7586.67,,DoubleSMACross,1966,737506.875,Broker,1966,10233.76682862245,10233.76682862245,BuySell,1966,,,Trades - Net Profit/Loss,1966,,
1967,,1967,2020-03-22 22:00:00,6050.56,6051.97,5835.0,5871.86,6430.29,,DoubleSMACross,1967,737506.9166666666,Broker,1967,10233.76682862245,10233.76682862245,BuySell,1967,,,Trades - Net Profit/Loss,1967,,
